,Fearure 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8
799,7.58961242,-7.532149685,2.301107339,1.13354888,0.379312802,13.48212437,0.199772958,1.257505941
800,17.19219369,-40.89760963,2.183834516,1.637010778,0.133818555,9.138471329,12.6655869,11.03372812
801,4.643924214,-6.996466722,4.693033664,-0.519071257,1.065690135,8.291834922,95068.87364,1.421142555
802,8.056737511,-3.905687835,2.349800025,1.005115697,0.040610691,9.864645625,71.32090239,1.35486456
803,4.87418173,-1.892042714,0.995945403,1.587981157,0.910513292,6.181195985,25746.1815,2.091898071
804,4.997578001,-1.458158432,1.904535753,1.384496842,2.037884213,8.638331958,5.53E-06,1.226566036
805,5.594282471,-1.775847283,0.223753667,-1.268746446,2.214868657,11.23812902,5.03960998,2.448847299
806,9.024295087,-9.397220799,1.919400251,1.825167526,0.596089003,8.256843415,319482.8407,2.146830848
807,4.802450174,-11.67970267,1.166943943,-0.493294238,0.614897504,10.32539791,0.000871025,1.503791659
808,22.87810897,-1.780560795,2.915390276,-0.643037355,0.080092657,8.109655919,321.5465419,1.532334511
809,3.303073597,-16.5359117,1.450459725,-1.750274691,1.110983575,11.31744609,3862.451789,2.612225679
810,6.245214686,-4.783847091,1.883234084,-0.055305384,1.7218198,8.132291474,36628169537,1.039019161
811,4.974088051,-8.432672217,1.364442159,-1.563945537,0.280580753,12.49267836,13061624.11,1.151884942
812,27.17452887,-31.53186322,3.738851352,-1.005840716,0.546972594,11.15992754,12.58546532,1.251168425
813,8.818918989,-16.56273652,1.678757234,-0.732229513,1.825353503,5.328333157,664.8317784,1.831599075
814,18.70255388,-5.802694722,3.832557043,1.235305294,2.096550815,8.131030534,5.92E-05,1.227659762
815,1.940597013,-3.31324144,2.814151762,1.501954602,0.278629808,8.807611095,331.0308448,2.358648742
816,9.396574794,-1.065416858,2.482066727,-0.79013473,0.799776578,11.60740431,110.1737827,1.321088188
817,16.45563079,-3.868094516,2.368733147,1.434792485,0.213803742,11.41174482,0.001720608,1.969823173
818,7.957028215,-6.110342242,2.393797298,1.428923749,0.107450213,9.706435657,0.509483829,1.025972402
819,19.27737903,-3.039030122,0.072327421,1.058603802,2.420473775,8.587828018,4.92E-05,2.171720996
820,4.638728947,-6.565763041,1.721116606,-1.413219544,1.717621878,9.870206736,4.58E-05,1.019461732
821,26.26960838,-7.918222071,2.845157971,0.761291388,1.42726179,8.187118306,78.30854035,1.170858575
822,58.4989211,-6.035324461,1.951102817,1.780096258,0.049995525,11.82313616,3095.405703,1.025423177
823,5.33050135,-4.116476904,0.594810153,0.730161915,1.856162273,11.01584872,0.000329738,1.106968499
824,4.948318049,-8.600232216,1.947595549,-0.673532604,0.576331859,10.7810618,5.526641287,2.233260933
825,27.33166799,-10.99836455,3.704105516,0.00231727,0.419151019,7.102341807,3165550691,2.109430167
826,30.61882241,-2.769428082,3.246891716,0.582900173,0.790707885,9.940541047,64378263.77,1.658457458
827,4.615526637,-26.30710729,1.937995991,0.042281635,0.095798866,9.301462436,9345.093045,2.147876443
828,5.062355377,-6.761675274,2.951449277,-1.520188233,1.413240363,10.2710778,0.112407316,1.405557963
829,5.7338881,-7.515478251,1.63349298,-0.751743821,0.873315242,12.21234736,771699.4477,1.018739631
830,2.203384396,-13.9767185,0.296128413,1.209584122,0.206520111,8.053352277,1442.847599,2.294270784
831,3.232362352,-9.114754901,1.075534012,1.445672184,0.20854094,9.210511771,323323.663,4.322920565
832,2.992991264,-17.42355403,3.562888769,-1.450799869,0.203645691,9.020700335,2197589745,2.369561305
833,3.702403456,-9.567880893,1.726006918,1.80954701,0.058691528,7.598227005,173.119592,1.434365157
834,7.16195939,-4.258028939,1.756616021,-0.684709529,0.886242849,10.37278056,0.000939763,1.573442432
835,9.122950389,-10.23029251,1.700161804,0.649254955,1.834759945,7.568289686,11453.11395,1.299394595
836,29.82808632,-2.639650213,3.90413659,1.007300584,0.017653117,12.91265191,6.39E-05,1.10649752
837,3.008619583,-8.147439737,3.625958915,1.247784939,0.050246101,13.79452804,0.006944128,1.384861694
838,17.91951171,-7.171343453,4.218780233,1.782998809,0.850433417,13.60583478,782.7639126,1.014135288
839,6.094642095,-6.126936247,1.84095479,-0.748321808,1.712000598,9.858624521,68088.26814,1.426582217
840,7.067329327,-6.581852494,2.295624489,1.434025818,0.395622046,9.714243331,4770.941226,1.178161914
841,13.56289212,-1.358438474,0.483357451,-1.473252386,0.430189859,10.63779482,6.05E-05,1.526865643
842,2.690024175,-4.509325488,3.476934426,0.820163625,0.907198436,12.3602245,2.92E-09,1.41106315
843,10.4246039,-8.033018908,0.832220449,0.967910918,0.320498543,9.966740901,61.40442993,1.113904226
844,8.583201571,-8.532400605,2.216775564,0.710892965,0.026968776,12.39000458,0.000248393,1.542383394
845,11.50988392,-2.930263566,0.902697472,-0.990741055,1.328888157,10.59957352,2.992562373,1.154280151
846,9.585502296,-23.08393813,1.411133173,1.492172588,0.982563858,11.45414474,0.003490438,1.591188092
847,67.34105807,-3.388687359,1.162737569,-1.324566147,0.869302187,9.0840027,8.97E-06,1.624282993
848,4.16215935,-17.6813689,1.392124739,-1.785460834,1.353572137,7.473730734,64.63126239,1.34324729
849,4.581849513,-10.85336235,1.460877297,0.869859962,1.124640618,12.08976555,8.02E-13,2.078382291
850,4.217208964,-4.130487427,1.451731205,-0.098097139,0.230523199,10.14155339,62.71490158,1.060648245
851,4.482005456,-36.5170693,2.833333912,1.39639208,0.434607215,10.42276471,0.212062112,1.261893011
852,4.163481342,-2.52370195,0.895137207,-0.466411436,0.134800931,9.485583465,43373.97665,1.023222647
853,21.54437751,-16.89873482,2.220541427,-1.326885646,0.139097728,10.7360847,8.294987571,3.057732799
854,26.53471361,-18.18367269,3.217959152,1.34576877,1.127616101,7.776060515,0.000773684,1.345858884
855,4.420833865,-4.040796443,1.486803635,0.195638527,1.956163282,7.407421139,0.055897074,2.607484235
856,3.493415756,-25.87348683,1.282081109,-1.24321683,3.289635896,10.63898973,1.22904096,1.054988167
857,11.29402699,-5.900034137,1.769475375,0.881535994,0.989794972,11.59031572,274628.9636,1.22249418
858,4.495151,-9.581405244,3.179725208,0.044454554,0.203465103,8.917954651,0.077115961,1.0227346
859,13.06110378,-9.339844982,2.194107631,0.417251929,0.111658468,8.039071151,0.516273596,2.444854043
860,8.869609041,-6.547754279,1.468785705,-0.156406647,1.675850036,4.166505884,7.79E-09,2.049391211
861,1.88858958,-15.32870855,2.483876651,1.314835935,0.864544172,13.35527855,5.59E-07,1.856308507
862,29.74778517,-15.0916234,0.89770785,1.318250863,0.963081077,12.51668281,5034167478,1.225383138
863,37.19929858,-1.531612687,2.68135951,0.837555287,1.520795773,12.42829348,0.072256764,7.793116698
864,4.25668283,-23.90066346,2.408607308,-1.57839449,1.214957003,8.236186628,1240336.618,1.594316343
865,5.212546959,-1.654927516,1.692191529,1.355415448,1.798531867,11.0071378,3.68E-13,1.258894388
866,9.557047607,-18.71436824,1.161414202,0.684051922,0.057855733,7.223287215,1.24E-06,1.145146546
867,9.984272561,-20.36941728,1.113319078,0.788096664,1.376425763,9.104996444,2.649177111,3.255077705
868,13.36567489,-2.768014325,2.534817336,-0.548068638,1.902821255,6.224639444,0.002505526,1.063198255
869,45.11361497,-5.105238354,3.228980502,1.517118225,0.33706147,10.25069176,0.000374874,1.422757902
870,6.301246653,-2.731540671,1.362692253,0.901486401,1.022894448,13.16829709,0.273600741,1.025609763
871,3.602155729,-6.089531033,2.458386704,-1.549638134,0.377113924,9.462284128,4.469830705,1.15304381
872,2.135311835,-5.60001426,-0.087027019,-0.368887862,3.169397005,10.51243462,3299.086071,1.066204516
873,3.827312899,-14.90496649,1.415382269,1.545521448,0.033994907,8.497866622,2.19E-08,1.307553075
874,7.172008382,-24.02939497,1.968941067,-1.811213193,0.86700746,11.52018368,1786675.221,1.747833155
875,37.15513842,-25.94854217,1.090316583,1.845666479,0.182125832,10.12305999,3.63E-06,1.507375499
876,4.637381295,-4.455096742,1.063493625,0.716650273,1.245559693,13.16118192,17489.74147,2.65694281
877,9.03774012,-6.120845947,1.332220444,0.525503911,0.193451607,12.5320314,0.000164014,1.161443728
878,7.280644537,-1.624021738,2.292192728,-0.917762974,0.268380567,11.70466875,13511.96013,2.091962368
879,21.53229597,-3.577688567,1.812670982,-1.004832845,0.681951706,11.71166113,4.87E-05,2.33058855
880,71.8254725,-17.60823112,-0.238231233,1.768232878,2.463164141,7.800856489,1.29166E+11,1.026172456
881,4.582378124,-31.62742238,-0.120700153,-0.806910183,0.237894783,9.152485234,9.698104312,1.296410671
882,4.756463842,-2.432904997,1.393134822,1.102021187,0.155765341,8.157972507,25016252050,1.386076925
883,18.9110194,-4.335262521,2.457686586,-0.427512807,1.422862217,10.55638928,535418.7421,4.846487692
884,13.64949249,-7.215524019,-0.747504843,-1.442983717,0.694387014,10.80291067,9941.090621,1.076262685
885,38.94056826,-9.50810928,1.500269824,-1.957138809,2.427979536,9.287765733,2976.095197,1.388880825
886,12.49758426,-3.565687321,1.473752143,0.177029348,0.158543966,11.69427941,5469395192,2.033865363
887,5.347542547,-10.82279913,3.388337778,1.903115274,1.038254695,8.446683779,9.868909598,1.026914245
888,12.57347389,-4.823716011,1.614978188,-0.523455225,0.265110923,7.840091613,10500737.82,3.07791778
889,20.04206315,-7.293568673,2.382988985,-0.571230664,0.170504172,11.91036042,11939192224,1.546387783
890,15.46275089,-12.081264,2.14125714,-0.623633529,1.150209045,11.13211316,997.8430897,1.385403291
891,11.66446019,-7.431888828,-0.13056648,0.082175349,0.900625623,11.45807295,4.58E-13,1.528008647
892,19.2981111,-4.98908586,2.768207217,-0.237340466,1.405793065,10.34206132,2.46E-06,1.279988659
893,21.16536314,-6.694934371,2.215396505,1.519658507,0.37028511,11.93523572,0.003934526,1.416225926
894,25.63460232,-6.824187844,2.50826864,0.022083167,0.594155887,10.23522359,4.198602063,1.101596371
895,13.24789801,-5.2962026,5.926237706,0.031031353,0.519986921,8.708476063,11.17662135,1.039497315
896,6.357236229,-5.853756217,-0.084112939,-1.446513621,4.140773746,14.14788178,1.69E-07,2.449930994
897,8.432070205,-31.1490097,3.72469665,1.930958164,0.345662881,7.151081906,0.000821417,1.576027091
898,21.88623871,-12.24144717,1.712552481,-1.000108437,0.349298273,8.583492529,3053.024391,7.046252848
899,3.542235043,-5.663645203,2.287328904,-1.70654373,0.437804756,11.43732139,0.580309239,1.0730217
900,10.29652004,-13.83579347,1.954487755,0.652584996,0.831476537,10.51738138,23721407.34,2.851950631
901,5.186167935,-5.47155284,1.575763667,0.381465481,0.29078387,7.280393818,4.66E-09,1.896669426
902,7.582707612,-21.23842782,1.430167072,-0.339417384,2.468520917,11.12769123,183.5557836,2.81757865
903,23.35022631,-10.30550247,2.329508736,-0.311231064,0.308817956,10.67602731,1.404965538,1.039983853
904,8.775723018,-6.708853489,0.482826303,1.140255684,2.261594136,7.891485267,0.179241784,1.523756127
905,7.704410009,-11.05569006,2.750579168,-1.21714944,0.109229171,8.55433058,0.58175915,1.072790853
906,2.173045138,-1.797166869,1.583805595,1.281013276,1.068750724,6.609587627,33377.94915,1.065384981
907,14.46349964,-2.680247867,0.869930661,0.594988456,2.375000082,12.99781724,3136389.825,2.014755849
908,13.20949333,-2.523047495,1.549987142,-0.324120905,0.184824011,9.377714638,5.878649648,3.706994062
909,51.77613097,-8.403504198,3.257149217,-0.167885534,3.452289436,10.89145731,8635.846499,1.75130876
910,5.6013049,-35.13730897,1.464664913,-0.973411171,0.603093264,12.03279172,31.57893862,1.442828488
911,9.000096459,-55.04605132,2.358453618,1.008457331,2.913509331,6.852933719,1790.49574,3.14695433
912,9.248351462,-13.12141976,1.269043724,0.051498969,1.12954597,11.15835711,0.59528655,1.9960711
913,30.56048858,-11.59715753,2.75792185,-0.716581829,0.358944474,10.40321958,0.291472012,1.008907877
914,6.781742134,-1.460893214,2.685507739,0.384200463,0.208627576,12.01463226,1.72E-07,2.142920755
915,9.4983621,-4.533950254,3.848608833,1.982937808,0.36202501,8.767436079,3.082979337,1.68246209
916,12.77010457,-3.636401607,1.824436055,-0.258950881,0.097632023,12.62825646,604.4021584,1.489927887
917,8.740332311,-4.225920731,2.668654805,1.682765603,0.15533067,10.33968684,86966.57932,5.604919082
918,4.944173175,-6.351370163,2.09806754,-0.61993264,0.110552236,9.638317102,0.118140446,1.198672801
919,8.799377617,-4.831313999,3.295871782,-1.781069172,0.549815173,10.8966533,113.6560514,1.056379136
920,19.41932249,-1.244370987,1.281167612,-1.183031575,1.587570635,11.12434963,14068.37099,1.475763002
921,2.93332394,-14.48508111,2.745005313,-0.325219427,0.152432969,10.47846618,868892.3963,1.551683408
922,8.328411209,-2.813787039,1.805302704,-1.121460286,0.139630449,11.67774648,4543652496,1.211883869
923,3.934922814,-9.164361189,1.935811823,-1.999091847,1.031221759,9.625539666,0.000294765,1.378491109
924,21.66161859,-47.78321383,2.091752484,1.660006151,0.219628464,8.695710937,4.17E-08,2.279360318
925,1.875981118,-3.230231697,2.252240396,1.375517645,0.102708522,6.539476241,0.115007714,1.43728226
926,4.468131612,-0.75785836,1.883770957,0.969168926,0.182539874,10.49963737,2.68E-06,2.125393298
927,10.37595062,-5.712154085,2.214713183,-1.328741617,2.573493905,10.9291464,0.032599284,1.13627165
928,30.23413628,-19.90286461,3.578118058,-1.518545695,1.723005642,10.18179615,0.030903918,1.086360935
929,6.964492673,-43.05647856,2.985449686,-1.729581002,0.437055722,6.887786494,527.0355422,1.574257412
930,4.48312535,-2.443436292,2.869154592,0.896116755,1.066592732,10.7539946,0.114890646,1.015071165
931,40.16682325,-11.55397231,1.544460474,1.715231843,0.77062381,11.82137074,241.3652133,1.827707873
932,2.007293886,-4.860885334,1.110759172,-0.277856716,1.130487746,8.083653348,23.99026058,1.192084186
933,1.021298278,-6.71703261,2.955300558,-1.523437312,1.147816669,10.80691034,0.056132078,1.201031316
934,10.97931453,-79.83076946,2.876046793,0.049571283,0.990836533,9.389154402,1.944155542,1.08584101
935,4.702767655,-1.910426861,3.472670676,-0.60467237,0.309384364,10.10070188,0.022258892,2.693025447
936,2.947302852,-9.284679678,1.396019374,-0.500700303,0.039787551,11.18628446,0.123716892,3.569234335
937,13.97850514,-11.25625365,1.770451345,0.485322497,0.608009992,11.05961881,0.023588441,1.065182327
938,9.201998074,-19.63291889,0.360515837,0.874872453,2.216167835,11.09203443,0.001861305,3.752111849
939,4.447442591,-8.070253046,1.607528894,-1.557585605,0.842801587,6.055660748,350.2296419,1.044607509
940,2.334332636,-9.749787458,2.996570511,-1.857639077,1.786121642,10.51799981,0.000330771,1.115073288
941,16.20324605,-5.194063243,1.533504621,1.977321211,4.782425752,10.59807848,426.4411941,1.219920022
942,13.26569076,-9.414153488,2.640479795,-1.069086604,0.178667685,10.18215431,0.005011933,1.168229952
943,6.758099575,-5.425591643,1.809496894,-1.7846779,1.176933806,4.113836516,211.8296983,1.191933272
944,38.93810353,-12.92824821,2.324057028,-1.240498684,1.121758836,13.40937031,32.6163378,2.251948776
945,2.820526897,-5.298112884,0.85230861,-1.844168615,3.909797851,11.3480159,0.002512497,1.361735458
946,1.872037381,-10.37490962,2.08520945,-0.432756422,4.240578043,11.9666734,335602.5035,1.817090974
947,3.964115436,-7.196994208,-0.991135971,1.209607138,1.160525816,9.666735188,0.00018507,2.165379866
948,7.092036858,-20.35741514,1.813103842,-0.635022201,0.279204498,8.976003547,114.9467312,3.099379875
949,9.198178767,-7.055063943,0.369526756,-0.223266372,1.602243048,12.32357274,56297.31505,1.167965596
950,5.947003908,-1.498209575,3.205994517,0.702347094,0.113201324,8.960338607,0.004800615,1.743086207
951,10.14366991,-23.00540873,2.777407353,0.03557628,1.517311451,11.93550339,68.31312094,1.276692959
952,2.395553997,-3.270166592,2.466670982,1.445782744,2.410127144,10.55943606,4.01E-05,1.219074101
953,27.09605495,-4.102556415,3.521006227,1.4641427,0.482616267,10.36033919,4.058506555,2.240816441
954,6.86244601,-4.322806462,1.051083479,-1.960357218,0.995970763,9.829388976,1.17E-07,1.053796181
955,20.19764975,-25.45708985,3.747363198,1.112185226,0.562369357,9.001171944,0.041201049,5.735354028
956,10.05884968,-1.081007209,2.932191564,-0.157065599,0.575835465,6.215179611,0.001327054,1.367058977
957,11.14596888,-124.4586684,1.763444713,1.955362165,0.371601346,6.72778526,0.174610647,1.805710126
958,12.33931557,-19.11457491,3.135620147,-0.067071696,1.436029377,11.093156,0.002186165,1.497806047
959,11.05560682,-9.033275371,0.893706488,1.947583782,2.751634823,9.425397375,22442732.1,2.469431964
960,13.17670482,-7.032873703,1.175485838,1.018277445,2.826004001,10.40786859,7174.691782,2.202713482
961,24.44039453,-9.554370248,1.391410277,-1.005580462,0.192106819,11.37416891,28.29190945,1.506846229
962,8.818652255,-11.81075061,1.471022292,0.153579917,2.077392839,11.89995247,333.3466061,2.021877265
963,13.9866511,-13.20630051,0.943442357,1.968542558,1.337243056,11.22410175,1352.130537,1.055244191
964,6.815762028,-12.18303024,3.223083067,1.430122431,0.291472448,8.745610278,0.007627756,1.494479207
965,27.00725393,-8.009454154,1.7411456,-1.610532425,0.069655176,12.04085433,0.051596843,1.3132706
966,4.019859405,-6.186660375,2.352504968,0.825487987,0.311971031,8.613059177,2167.524861,1.143204023
967,37.36918333,-6.44854191,1.429648634,-0.617681657,2.432787596,13.67634172,16.95062522,2.030213786
968,7.126768062,-6.200206188,0.179396699,-1.972070952,1.002880402,9.19421831,1.880836072,5.371506762
969,2.038679732,-20.49934813,2.270057358,-0.386076124,1.276739434,9.275988706,0.065282612,1.076664686
970,8.292023042,-12.60635498,0.087745025,-1.060982313,0.297264304,9.151786328,0.00126261,1.925394723
971,4.003037742,-0.523954845,1.931365954,1.275477082,1.270782901,9.351938332,121.6854096,1.070085816
972,15.74588709,-13.33391379,0.631684961,-0.650677565,0.028524489,14.05163713,2.008254229,2.754671181
973,4.106776518,-8.804496662,3.987275999,1.310094776,0.470517915,8.087668016,0.501666954,1.005708538
974,4.945286546,-7.26568165,2.911362722,-1.997608245,0.985515814,12.09562935,1.208494287,3.346294063
975,1.349067135,-5.208716083,2.105753791,-0.7687234,0.157937166,11.45134913,3.20E-11,1.047191553
976,4.918110011,-20.32194726,3.263706678,-1.035339143,1.731625741,7.445689655,0.283188092,2.228349405
977,0.834025423,-17.33580153,1.153684023,-1.065730556,0.267920359,8.134144117,1856.64114,1.66460823
978,1.776219908,-3.685514364,2.543479379,-1.727253521,1.056360921,7.77657857,6.23E-06,2.905652897
979,14.64901636,-10.65838662,2.199810434,-1.251502918,0.51952526,8.935376946,2220312823,1.445833968
980,14.98755429,-3.08178489,2.264020081,0.22219828,0.906448316,10.12783135,8.57E-08,1.030555021
981,10.83641049,-2.134737422,3.2723535,-0.834555709,0.113673364,8.499002324,1.79E-07,1.626801473
982,3.094794391,-4.203655475,2.732492103,-0.330420871,0.017057455,14.78806482,0.000360572,1.826149816
983,7.078484134,-16.05714826,2.288723663,-0.492532479,2.403117587,9.943461685,0.07389061,1.182351876
984,7.365137468,-17.42337231,0.345112564,1.5036197,0.314204036,8.176536294,0.880303041,1.31008994
985,2.605101869,-11.72562805,1.039953705,1.621195996,1.713005607,8.272927645,867.8430349,1.294010145
986,28.59004189,-14.19069131,1.877291066,-0.028172113,7.339000567,11.33534991,176.6120591,1.348415274
987,16.27493284,-11.75831275,2.093372374,-0.679376199,0.237535696,5.700057415,73.96828706,2.305128633
988,6.056501018,-4.14816706,0.869796275,-1.572797184,0.308117108,11.55400887,4.12E-05,1.430909083
989,7.570031701,-10.89964577,4.411676676,1.813611518,1.087256375,9.016294996,1442.077818,4.940128128
990,8.913299856,-15.18591833,3.516394055,-1.75909222,3.36530821,11.93115098,0.116353188,1.508116409
991,1.176376108,-14.56850777,2.60211832,-0.80939889,2.474730778,7.830525231,0.019266801,1.338482911
992,5.915289004,-21.54237734,2.072036861,-0.807735195,0.698914822,9.035972379,12.36398825,2.420521241
993,3.999679276,-13.97784341,1.78779103,-0.718394855,1.585283408,5.944377101,0.658324624,2.269557605
994,2.999789115,-10.13812821,1.04808154,-1.342852627,0.145888402,8.190358997,1.79E-07,1.030479081
995,5.737420599,-19.35856998,2.077480519,1.132645724,3.791496368,6.751792613,0.311345052,1.133002282
996,37.25990719,-7.21477399,2.25775254,-1.510008552,3.334096853,9.995136495,1.80E-06,1.313573882
997,13.15442988,-3.341142498,0.758239425,0.539626637,0.178802505,11.00749194,3881.209314,1.325111326
998,4.419112611,-6.380457048,2.334176417,-1.504615893,0.355851176,15.06042309,1977.449973,3.041921866
999,12.37062243,-3.779484481,1.844740951,-1.71785745,0.10553275,9.377105441,2.307616982,1.013816701
